packet_count,total_bytes,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,window_duration,avg_inter_arrival,std_inter_arrival,tcp_ratio,udp_ratio,unique_src_ports,unique_dst_ports,bytes_per_second,packets_per_second,burst_ratio,label,file_source,window_id
3,0,0.0,0.0,0,0,0.00012803077697753906,6.401538848876953e-05,6.401538848876953e-05,1.0,0.0,2,2,0.0,23431.86592178771,1.0,1,reels_01,152
47,0,0.0,0.0,0,0,2.873986005783081,0.06247795664745828,0.20223538253581208,1.0,0.0,14,13,0.0,16.35359389552553,0.8913043478260869,1,youtube_shorts_01,0
29,0,0.0,0.0,0,0,2.9641098976135254,0.10586106777191162,0.2512428784160058,1.0,0.0,11,9,0.0,9.783712818255687,0.7857142857142857,1,youtube_shorts_01,1
157,0,0.0,0.0,0,0,2.876136064529419,0.018436769644419353,0.08111638532678996,1.0,0.0,9,9,0.0,54.58712539237523,0.9615384615384616,1,youtube_shorts_01,2
525,0,0.0,0.0,0,0,2.9985129833221436,0.005722353021607144,0.023725285323631214,1.0,0.0,11,10,0.0,175.0867856567813,0.9904580152671756,1,youtube_shorts_01,3
517,0,0.0,0.0,0,0,2.9598820209503174,0.0057362054669579795,0.027385439832179104,1.0,0.0,5,7,0.0,174.6691240869151,0.9903100775193798,1,youtube_shorts_01,4
555,0,0.0,0.0,0,0,2.9972450733184814,0.00541018966302975,0.021109701430093924,1.0,0.0,11,11,0.0,185.17004329763287,0.9855595667870036,1,youtube_shorts_01,5
830,0,0.0,0.0,0,0,2.995995044708252,0.0036139867849315464,0.017605578184632268,1.0,0.0,11,11,0.0,277.0365062739364,0.991556091676719,1,youtube_shorts_01,6
514,0,0.0,0.0,0,0,2.9815871715545654,0.00581206076326426,0.03804416618286937,1.0,0.0,5,5,0.0,172.39140445188,0.9922027290448343,1,youtube_shorts_01,7
475,0,0.0,0.0,0,0,2.9945168495178223,0.006317546096029161,0.03138658902634885,1.0,0.0,8,8,0.0,158.6232517197172,0.9873417721518988,1,youtube_shorts_01,8
1497,0,0.0,0.0,0,0,2.9702959060668945,0.0019854919158201166,0.015233197288885027,1.0,0.0,6,6,0.0,503.99019065485857,0.9959893048128342,1,youtube_shorts_01,9
581,0,0.0,0.0,0,0,2.999553918838501,0.005171644687652588,0.02473205517730285,1.0,0.0,7,6,0.0,193.69546796644252,0.9879310344827587,1,youtube_shorts_01,10
389,0,0.0,0.0,0,0,2.999271869659424,0.007730082138297484,0.04778950016203604,1.0,0.0,11,10,0.0,129.698145718338,0.9819587628865979,1,youtube_shorts_01,11
356,0,0.0,0.0,0,0,2.977031946182251,0.008386005482203524,0.041063505123729374,1.0,0.0,9,10,0.0,119.58219005897293,0.9774647887323944,1,youtube_shorts_01,12
566,0,0.0,0.0,0,0,2.8489019870758057,0.005042304401904081,0.021150441301018518,1.0,0.0,7,7,0.0,198.67303352929966,0.9876106194690265,1,youtube_shorts_01,13
220,0,0.0,0.0,0,0,2.9445960521698,0.013445644073834702,0.06475542637972645,1.0,0.0,6,6,0.0,74.71313419641633,0.9726027397260274,1,youtube_shorts_01,14
716,0,0.0,0.0,0,0,2.924154043197632,0.004089725934542142,0.014448256247406031,1.0,0.0,18,18,0.0,244.85714138952713,0.993006993006993,1,youtube_shorts_01,15
1104,0,0.0,0.0,0,0,2.636854887008667,0.002390620931104866,0.016888303926738128,1.0,0.0,10,10,0.0,418.68060523133795,0.9954669084315503,1,youtube_shorts_01,16
758,0,0.0,0.0,0,0,2.7047808170318604,0.0035730261783776225,0.019390949384341702,1.0,0.0,6,6,0.0,280.2445193440128,0.9894319682959049,1,youtube_shorts_01,17
571,0,0.0,0.0,0,0,2.958716869354248,0.005190731349744295,0.0208794431620956,1.0,0.0,13,13,0.0,192.9890642508903,0.9947368421052631,1,youtube_shorts_01,18
243,0,0.0,0.0,0,0,2.994102954864502,0.01237232625977067,0.07364153605819977,1.0,0.0,3,3,0.0,81.15953381135384,0.9752066115702479,1,youtube_shorts_01,19
454,0,0.0,0.0,0,0,2.462332010269165,0.005435611501697936,0.026684885864224787,1.0,0.0,10,9,0.0,184.37806035359623,0.9889624724061811,1,youtube_shorts_01,20
726,0,0.0,0.0,0,0,2.9641358852386475,0.004088463289984342,0.02020084955858908,1.0,0.0,11,11,0.0,244.92804247452662,0.9903448275862069,1,youtube_shorts_01,21
470,0,0.0,0.0,0,0,2.9752280712127686,0.0063437698746540904,0.038234527991489964,1.0,0.0,7,7,0.0,157.9710828045588,0.9872068230277186,1,youtube_shorts_01,22
320,0,0.0,0.0,0,0,2.910861015319824,0.009124956160877192,0.04479761910234802,1.0,0.0,6,6,0.0,109.93310855992235,0.9811912225705329,1,youtube_shorts_01,23
537,0,0.0,0.0,0,0,2.9811298847198486,0.005561809486417628,0.0276566472862653,1.0,0.0,6,6,0.0,180.13304376721732,0.9906716417910447,1,youtube_shorts_01,24
422,0,0.0,0.0,0,0,2.8160338401794434,0.006688916484986801,0.04509553547177785,1.0,0.0,10,9,0.0,149.85615370769455,0.9833729216152018,1,youtube_shorts_01,25
141,0,0.0,0.0,0,0,2.9698710441589355,0.021213364601135255,0.06758021295100672,1.0,0.0,14,14,0.0,47.47680889286931,0.9428571428571428,1,youtube_shorts_01,26
499,0,0.0,0.0,0,0,2.925213098526001,0.0058739218845903635,0.03242233400562696,1.0,0.0,6,6,0.0,170.58586270225695,0.9879518072289156,1,youtube_shorts_01,27
622,0,0.0,0.0,0,0,2.9947848320007324,0.004822519858294255,0.021961228183098286,1.0,0.0,8,8,0.0,207.6943870403067,0.9903381642512077,1,youtube_shorts_01,28
382,0,0.0,0.0,0,0,2.8625149726867676,0.007513162657970519,0.028415134645111566,1.0,0.0,10,10,0.0,133.44908363621704,0.9816272965879265,1,youtube_shorts_01,29
323,0,0.0,0.0,0,0,2.556446075439453,0.007939273526209482,0.02675802072112584,1.0,0.0,10,10,0.0,126.3472768321453,0.9751552795031055,1,youtube_shorts_01,30
582,0,0.0,0.0,0,0,2.999967098236084,0.005163454558065549,0.025336436386477677,1.0,0.0,10,10,0.0,194.0021276707346,0.9913941480206541,1,youtube_shorts_01,31
204,0,0.0,0.0,0,0,2.771732807159424,0.013653856192903565,0.06860721410192082,1.0,0.0,3,3,0.0,73.60016790690113,0.9655172413793104,1,youtube_shorts_01,32
281,0,0.0,0.0,0,0,2.438120126724243,0.008707571881158012,0.03592141476010818,1.0,0.0,8,7,0.0,115.25272972400253,0.975,1,youtube_shorts_01,33
659,0,0.0,0.0,0,0,2.9915199279785156,0.0045463828692682605,0.022826723743213543,1.0,0.0,12,12,0.0,220.28935653633152,0.9893617021276596,1,youtube_shorts_01,34
279,0,0.0,0.0,0,0,2.7412469387054443,0.009860600498940447,0.055572432172144845,1.0,0.0,7,6,0.0,101.7784994341874,0.9820143884892086,1,youtube_shorts_01,35
721,0,0.0,0.0,0,0,2.998608112335205,0.004164733489354451,0.024005892506371865,1.0,0.0,9,9,0.0,240.44489075917022,0.9902777777777778,1,youtube_shorts_01,36
560,0,0.0,0.0,0,0,2.9997642040252686,0.005366304479472752,0.027020445900961938,1.0,0.0,9,9,0.0,186.681339569476,0.9874776386404294,1,youtube_shorts_01,37
366,0,0.0,0.0,0,0,2.9999051094055176,0.008218918107960322,0.03866522484687258,1.0,0.0,10,9,0.0,122.00385900623675,0.9808219178082191,1,youtube_shorts_01,38
619,0,0.0,0.0,0,0,2.8155159950256348,0.00455585112463695,0.018152302659114983,1.0,0.0,5,5,0.0,219.85312855392397,0.9902912621359223,1,youtube_shorts_01,39
1038,0,0.0,0.0,0,0,2.9801011085510254,0.0028737715608013747,0.02103374309565888,1.0,0.0,8,7,0.0,348.3103298145118,0.9922854387656702,1,youtube_shorts_01,40
492,0,0.0,0.0,0,0,2.947105884552002,0.006002252310696542,0.03457449366288322,1.0,0.0,14,14,0.0,166.94344189631664,0.9857433808553971,1,youtube_shorts_01,41
458,0,0.0,0.0,0,0,2.4650540351867676,0.005393991324259885,0.020089408774035835,1.0,0.0,7,7,0.0,185.79714418523858,0.9824945295404814,1,youtube_shorts_01,42
334,0,0.0,0.0,0,0,2.952476978302002,0.008866297232138144,0.045444684418583174,1.0,0.0,4,4,0.0,113.12535286628606,0.978978978978979,1,youtube_shorts_01,43
415,0,0.0,0.0,0,0,2.85550594329834,0.006897357350962173,0.03307377410700928,1.0,0.0,7,7,0.0,145.33326431134705,0.9830917874396136,1,youtube_shorts_01,44
754,0,0.0,0.0,0,0,2.881852149963379,0.0038271608897256027,0.02092242603518867,1.0,0.0,9,9,0.0,261.6372946160966,0.9893758300132802,1,youtube_shorts_01,45
223,0,0.0,0.0,0,0,2.920893907546997,0.013157179763725211,0.07110482263545216,1.0,0.0,2,2,0.0,76.34649085467063,0.972972972972973,1,youtube_shorts_01,46
377,0,0.0,0.0,0,0,2.9699559211730957,0.007898818939290148,0.03617315848508384,1.0,0.0,7,7,0.0,126.93791086673424,0.9787234042553191,1,youtube_shorts_01,47
411,0,0.0,0.0,0,0,2.872457981109619,0.00700599507587712,0.04572156701809045,1.0,0.0,3,3,0.0,143.0830329644134,0.9853658536585366,1,youtube_shorts_01,48
528,0,0.0,0.0,0,0,2.996628999710083,0.005686203035503004,0.026726166410861153,1.0,0.0,4,4,0.0,176.19798782267767,0.9867172675521821,1,youtube_shorts_01,49
424,0,0.0,0.0,0,0,2.9788360595703125,0.007042165625461731,0.028640065309836957,1.0,0.0,5,3,0.0,142.33747393979132,0.9858156028368794,1,youtube_shorts_01,50
345,0,0.0,0.0,0,0,2.9745841026306152,0.00864704680997272,0.03472035249781111,1.0,0.0,7,8,0.0,115.98260062470393,0.9738372093023255,1,youtube_shorts_01,51
476,0,0.0,0.0,0,0,2.990985155105591,0.006296810852853875,0.03133631743399322,1.0,0.0,9,8,0.0,159.144888829512,0.9831578947368421,1,youtube_shorts_01,52
281,0,0.0,0.0,0,0,2.985711097717285,0.010663253920418876,0.05696063626985693,1.0,0.0,3,3,0.0,94.11493302712293,0.975,1,youtube_shorts_01,53
282,0,0.0,0.0,0,0,2.8634870052337646,0.010190345214355034,0.06083222850802638,1.0,0.0,3,2,0.0,98.48132695715815,0.9822064056939501,1,youtube_shorts_01,54
217,0,0.0,0.0,0,0,2.9506590366363525,0.013660458502946076,0.07298930099747428,1.0,0.0,6,6,0.0,73.5428923862963,0.9675925925925926,1,youtube_shorts_01,55
172,0,0.0,0.0,0,0,2.8997530937194824,0.016957620431108083,0.05445134830361313,1.0,0.0,11,12,0.0,59.3153949460495,0.9590643274853801,1,youtube_shorts_01,56
324,0,0.0,0.0,0,0,2.86836314201355,0.008880381244623993,0.05010384146196037,1.0,0.0,5,5,0.0,112.95640891988197,0.9845201238390093,1,youtube_shorts_01,57
403,0,0.0,0.0,0,0,2.882169008255005,0.00716957464740051,0.03346733300008752,1.0,0.0,4,4,0.0,139.8252492639196,0.9850746268656716,1,youtube_shorts_01,58
280,0,0.0,0.0,0,0,2.726768970489502,0.009773365485625456,0.03888172872080643,1.0,0.0,3,3,0.0,102.68563381434372,0.967741935483871,1,youtube_shorts_01,59
511,0,0.0,0.0,0,0,2.9938290119171143,0.005870252964543361,0.02466846834874753,1.0,0.0,15,15,0.0,170.68443052890936,0.9882352941176471,1,youtube_shorts_01,60
227,0,0.0,0.0,0,0,2.988765001296997,0.013224623899544236,0.07690188625216275,1.0,0.0,3,4,0.0,75.95110351649984,0.9690265486725663,1,youtube_shorts_01,61
354,0,0.0,0.0,0,0,2.9826488494873047,0.008449430168519277,0.04095315250894469,1.0,0.0,7,7,0.0,118.68644881238701,0.9858356940509915,1,youtube_shorts_01,62
418,0,0.0,0.0,0,0,2.937778949737549,0.007045033452608031,0.04300459407737673,1.0,0.0,4,4,0.0,142.28436078805137,0.9856115107913669,1,youtube_shorts_01,63
940,0,0.0,0.0,0,0,2.9557411670684814,0.0031477541715319293,0.022248143350984996,1.0,0.0,6,5,0.0,318.02514052077726,0.9925452609158679,1,youtube_shorts_01,64
365,0,0.0,0.0,0,0,2.9483940601348877,0.008099983681689252,0.06445480470362028,1.0,0.0,7,7,0.0,123.79620652990374,0.9862637362637363,1,youtube_shorts_01,65
1188,0,0.0,0.0,0,0,2.9786038398742676,0.0025093545407533844,0.01270032109206211,1.0,0.0,7,7,0.0,398.8445808389704,0.9949452401010952,1,youtube_shorts_01,66
676,0,0.0,0.0,0,0,2.996381998062134,0.0044390844415735315,0.025996254100934132,1.0,0.0,8,7,0.0,225.60541360787548,0.9911111111111112,1,youtube_shorts_01,67
375,0,0.0,0.0,0,0,2.956817150115967,0.00790592820886622,0.052173610307051456,1.0,0.0,5,5,0.0,126.82556308403868,0.983957219251337,1,youtube_shorts_01,68
386,0,0.0,0.0,0,0,2.821162223815918,0.007327694087833553,0.027271246217163765,1.0,0.0,7,6,0.0,136.8230429081439,0.9818181818181818,1,youtube_shorts_01,69
384,0,0.0,0.0,0,0,2.7422242164611816,0.007159854351073581,0.038370352466890724,1.0,0.0,2,2,0.0,140.0323130745118,0.9817232375979112,1,youtube_shorts_01,70
241,0,0.0,0.0,0,0,2.3944408893585205,0.009976837038993835,0.04198352867609037,1.0,0.0,6,6,0.0,100.64980140919862,0.9791666666666666,1,youtube_shorts_01,71
543,0,0.0,0.0,0,0,2.986330032348633,0.005509834008023308,0.031135736398097812,1.0,0.0,4,4,0.0,181.8285300412532,0.9907749077490775,1,youtube_shorts_01,72
501,0,0.0,0.0,0,0,2.6177611351013184,0.005235522270202637,0.03697574472796741,1.0,0.0,7,7,0.0,191.38491792934698,0.986,1,youtube_shorts_01,73
221,0,0.0,0.0,0,0,2.95845890045166,0.013447540456598456,0.049692342824736724,1.0,0.0,5,5,0.0,74.70105464918255,0.9681818181818181,1,youtube_shorts_01,74
509,0,0.0,0.0,0,0,2.9320201873779297,0.005771693282240019,0.028137350692197673,1.0,0.0,5,5,0.0,173.60044183569983,0.9881889763779528,1,youtube_shorts_01,75
417,0,0.0,0.0,0,0,2.997623920440674,0.0072058267318285425,0.04819964998574458,1.0,0.0,2,2,0.0,139.1101789508998,0.9831730769230769,1,youtube_shorts_01,76
488,0,0.0,0.0,0,0,2.998548984527588,0.006157184773157264,0.036569203063156044,1.0,0.0,4,4,0.0,162.7453820224594,0.9856262833675564,1,youtube_shorts_01,77
326,0,0.0,0.0,0,0,2.9313158988952637,0.009019433535062349,0.04729183358693452,1.0,0.0,6,5,0.0,111.21285158070506,0.9846153846153847,1,youtube_shorts_01,78
380,0,0.0,0.0,0,0,2.940300941467285,0.007758049977486241,0.05348511977494684,1.0,0.0,7,7,0.0,129.2384716954756,0.9868073878627969,1,youtube_shorts_01,79
401,0,0.0,0.0,0,0,2.929255962371826,0.007323139905929565,0.027101787792876978,1.0,0.0,4,4,0.0,136.89483102572888,0.985,1,youtube_shorts_01,80
752,0,0.0,0.0,0,0,2.8190629482269287,0.0037537456034979076,0.01967846319464254,1.0,0.0,8,7,0.0,266.75530621725784,0.9920106524633822,1,youtube_shorts_01,81
298,0,0.0,0.0,0,0,2.9993841648101807,0.01009893658185246,0.04623792597912547,1.0,0.0,3,3,0.0,99.35372850741821,0.9764309764309764,1,youtube_shorts_01,82
396,0,0.0,0.0,0,0,2.9038660526275635,0.007351559626905224,0.04067951730562447,1.0,0.0,4,3,0.0,136.36992644398296,0.9898734177215189,1,youtube_shorts_01,83
445,0,0.0,0.0,0,0,2.982081890106201,0.006716400653392345,0.03225303278146897,1.0,0.0,6,6,0.0,149.2246076395146,0.9864864864864865,1,youtube_shorts_01,84
320,0,0.0,0.0,0,0,2.9898018836975098,0.009372419698111315,0.038377196802488696,1.0,0.0,5,4,0.0,107.03050317309108,0.9780564263322884,1,youtube_shorts_01,85
425,0,0.0,0.0,0,0,2.9971179962158203,0.007068674519376934,0.02548015599552162,1.0,0.0,2,2,0.0,141.8028921572683,0.9787735849056604,1,youtube_shorts_01,86
225,0,0.0,0.0,0,0,2.9825031757354736,0.01331474632024765,0.07383321833794385,1.0,0.0,4,4,0.0,75.43998673011166,0.96875,1,youtube_shorts_01,87
1100,0,0.0,0.0,0,0,2.9571831226348877,0.0026907944700954394,0.016066633442559767,1.0,0.0,11,11,0.0,371.9756113784006,0.9954504094631483,1,youtube_shorts_01,88
318,0,0.0,0.0,0,0,2.6272640228271484,0.008287899125637693,0.04058515757951675,1.0,0.0,3,3,0.0,121.03846329757384,0.9779179810725552,1,youtube_shorts_01,89
108,0,0.0,0.0,0,0,2.9992058277130127,0.02802996100666367,0.15617415287695785,1.0,0.0,4,4,0.0,36.009532590950364,0.9626168224299065,1,youtube_shorts_01,90
237,0,0.0,0.0,0,0,2.265122175216675,0.009597975318714723,0.06169373463829099,1.0,0.0,3,3,0.0,104.6301177892664,0.9745762711864406,1,youtube_shorts_01,91
371,0,0.0,0.0,0,0,2.841787099838257,0.007680505675238532,0.024904640528249273,1.0,0.0,5,4,0.0,130.55165181836313,0.9837837837837838,1,youtube_shorts_01,92
445,0,0.0,0.0,0,0,2.949277877807617,0.006642517742809949,0.03778179518876459,1.0,0.0,7,7,0.0,150.88439219257168,0.9842342342342343,1,youtube_shorts_01,93
363,0,0.0,0.0,0,0,2.846909999847412,0.007864392264771857,0.028079361717193434,1.0,0.0,3,3,0.0,127.5066651279654,0.9834254143646409,1,youtube_shorts_01,94
713,0,0.0,0.0,0,0,2.8614468574523926,0.004018886035747743,0.015583976181968691,1.0,0.0,6,5,0.0,249.1746432903525,0.9929775280898876,1,youtube_shorts_01,95
134,0,0.0,0.0,0,0,0.4776148796081543,0.0035910893203620624,0.012360059983922518,1.0,0.0,2,2,0.0,280.56077337861944,0.9924812030075187,1,youtube_shorts_01,96
163,0,0.0,0.0,0,0,2.841609001159668,0.01754079630345474,0.10957560947738361,1.0,0.0,7,7,0.0,57.361867847926746,0.9691358024691358,0,twitter_scrolling_01,0
2268,0,0.0,0.0,0,0,2.9977879524230957,0.001322359043856681,0.012406269962892028,1.0,0.0,7,7,0.0,756.557847317649,0.9969122187913542,0,twitter_scrolling_01,1
4448,0,0.0,0.0,0,0,2.9482100009918213,0.00066296604474743,0.008961285558342106,1.0,0.0,4,5,0.0,1508.7120654578973,0.9979761637058692,0,twitter_scrolling_01,2
4198,0,0.0,0.0,0,0,2.979012966156006,0.000709795798464619,0.010136022610776263,1.0,0.0,5,5,0.0,1409.1915838207728,0.9983321420061949,0,twitter_scrolling_01,3
1938,0,0.0,0.0,0,0,2.995821952819824,0.0015466298156013548,0.020375725112226236,1.0,0.0,5,5,0.0,646.9009275320428,0.9974186886938565,0,twitter_scrolling_01,4
3031,0,0.0,0.0,0,0,2.993748903274536,0.0009880359416747644,0.016068941466424878,1.0,0.0,9,9,0.0,1012.4429596232065,0.9986798679867986,0,twitter_scrolling_01,5
2087,0,0.0,0.0,0,0,2.9609930515289307,0.001419459756245892,0.01717334758050832,1.0,0.0,16,16,0.0,704.831103511831,0.9976030680728667,0,twitter_scrolling_01,6
2450,0,0.0,0.0,0,0,2.948090076446533,0.0012037934162705322,0.013983454392653435,1.0,0.0,18,18,0.0,831.0465204486209,0.9971416904859126,0,twitter_scrolling_01,7
2798,0,0.0,0.0,0,0,2.998026132583618,0.0010718720531224949,0.015543488571629018,1.0,0.0,26,17,0.0,933.2807241372373,0.9982123703968537,0,twitter_scrolling_01,8
1262,0,0.0,0.0,0,0,2.991265058517456,0.0023721372391097987,0.01464744698187849,1.0,0.0,23,22,0.0,421.89507626765715,0.9952418715305313,0,twitter_scrolling_01,9
2128,0,0.0,0.0,0,0,2.9442780017852783,0.0013842397751693833,0.014473915944751841,1.0,0.0,10,9,0.0,722.7578369670514,0.996708979783733,0,twitter_scrolling_01,10
2892,0,0.0,0.0,0,0,2.9871609210968018,0.0010332621657200974,0.01118004135396351,1.0,0.0,9,9,0.0,968.1433563137732,0.9979245935662401,0,twitter_scrolling_01,11
5773,0,0.0,0.0,0,0,2.9914519786834717,0.000518269573576485,0.007591793377644755,1.0,0.0,10,8,0.0,1929.832081924537,0.9993069993069993,0,twitter_scrolling_01,12
2553,0,0.0,0.0,0,0,2.942141056060791,0.0011528765893655138,0.010892387464705038,1.0,0.0,10,10,0.0,867.7354183073028,0.997257053291536,0,twitter_scrolling_01,13
3611,0,0.0,0.0,0,0,2.8680529594421387,0.0007944745040005924,0.009093119460614732,1.0,0.0,7,7,0.0,1259.042301890538,0.9980609418282549,0,twitter_scrolling_01,14
1872,0,0.0,0.0,0,0,2.5038559436798096,0.0013382447587812986,0.015881799167599117,1.0,0.0,6,5,0.0,747.6468463472391,0.9962586851950829,0,twitter_scrolling_01,15
2930,0,0.0,0.0,0,0,2.9891579151153564,0.0010205387214460076,0.013355524267615044,1.0,0.0,6,6,0.0,980.2091703431889,0.99624445203141,0,twitter_scrolling_01,16
2343,0,0.0,0.0,0,0,2.8754220008850098,0.001227763450420585,0.0198804130922522,1.0,0.0,8,8,0.0,814.8369175998728,0.9982920580700256,0,twitter_scrolling_01,17
236,0,0.0,0.0,0,0,2.9343039989471436,0.012486399995519759,0.08115657937968665,1.0,0.0,7,7,0.0,80.42793114983283,0.9787234042553191,0,twitter_scrolling_01,18
1713,0,0.0,0.0,0,0,2.9783551692962646,0.0017396934400095005,0.013662711725731741,1.0,0.0,8,8,0.0,575.1496724296832,0.9959112149532711,0,twitter_scrolling_01,19
4750,0,0.0,0.0,0,0,2.999703884124756,0.000631649586044379,0.010256498543397389,1.0,0.0,8,8,0.0,1583.4896321394538,0.9985260054748368,0,twitter_scrolling_01,20
2580,0,0.0,0.0,0,0,2.9956140518188477,0.0011615409274210345,0.01737644986179288,1.0,0.0,6,5,0.0,861.2591459949591,0.9972857696781698,0,twitter_scrolling_01,21
2879,0,0.0,0.0,0,0,2.7642509937286377,0.00096047637030182,0.009324951065667216,1.0,0.0,9,10,0.0,1041.5117898236078,0.998262682418346,0,twitter_scrolling_01,22
2003,0,0.0,0.0,0,0,2.7552919387817383,0.0013762696996911779,0.014437145393107092,1.0,0.0,7,7,0.0,726.9647080975503,0.997002997002997,0,twitter_scrolling_01,23
3470,0,0.0,0.0,0,0,2.957392930984497,0.0008525203029646864,0.009791740079988422,1.0,0.0,8,7,0.0,1173.330727765302,0.9988469299509946,0,twitter_scrolling_01,24
576,0,0.0,0.0,0,0,2.991215229034424,0.005202113441798998,0.031178064567441148,1.0,0.0,7,7,0.0,192.56387651714888,0.9843478260869565,0,twitter_scrolling_01,25
1431,0,0.0,0.0,0,0,2.6508708000183105,0.0018537558042086087,0.02575735648322346,1.0,0.0,10,9,0.0,539.8226122488186,0.9958041958041958,0,twitter_scrolling_01,26
901,0,0.0,0.0,0,0,2.979433059692383,0.003310481177435981,0.030052809993534657,1.0,0.0,10,9,0.0,302.40652565391935,0.9911111111111112,0,twitter_scrolling_01,27
221,0,0.0,0.0,0,0,2.953963041305542,0.01342710473320701,0.07296458666264219,1.0,0.0,6,5,0.0,74.81474781834989,0.9636363636363636,0,twitter_scrolling_01,28
54,0,0.0,0.0,0,0,2.251816987991333,0.04248711298096855,0.11908630575643032,1.0,0.0,8,7,0.0,23.98063443342663,0.8867924528301887,0,twitter_scrolling_01,29
32,0,0.0,0.0,0,0,2.1491739749908447,0.06932819274164015,0.12543596619635772,1.0,0.0,3,3,0.0,14.889441419062557,0.8064516129032258,0,twitter_scrolling_01,30
176,0,0.0,0.0,0,0,2.7979540824890137,0.015988309042794364,0.07582831143789368,1.0,0.0,11,11,0.0,62.90310520158119,0.9657142857142857,0,twitter_scrolling_01,31
341,0,0.0,0.0,0,0,2.829573154449463,0.008322273983674891,0.04500910200704964,1.0,0.0,7,6,0.0,120.51287646116603,0.9764705882352941,0,twitter_scrolling_01,32
172,0,0.0,0.0,0,0,2.999318838119507,0.017539876246312907,0.07877191387498209,1.0,0.0,10,10,0.0,57.346354050121406,0.9532163742690059,0,twitter_scrolling_01,33
1596,0,0.0,0.0,0,0,2.9817161560058594,0.0018694145178720122,0.03281166100271511,1.0,0.0,5,5,0.0,535.2622169569328,0.9962382445141066,0,twitter_scrolling_01,34
131,0,0.0,0.0,0,0,2.8569629192352295,0.021976637840270995,0.08677489686466944,1.0,0.0,6,6,0.0,45.85288773543723,0.9461538461538461,0,twitter_scrolling_01,35
453,0,0.0,0.0,0,0,1.5037760734558105,0.0033269382156102005,0.027494492355886236,1.0,0.0,5,5,0.0,301.2416595769913,0.9911504424778761,0,twitter_scrolling_01,36
36,0,0.0,0.0,0,0,2.424262046813965,0.06926462990897042,0.25883575119115576,1.0,0.0,5,5,0.0,14.849879800458138,0.9142857142857143,0,twitter_scrolling_01,37
39,0,0.0,0.0,0,0,2.7917909622192383,0.07346818321629574,0.14568564971025133,1.0,0.0,7,7,0.0,13.969527277571775,0.8157894736842105,0,twitter_scrolling_01,38
30,0,0.0,0.0,0,0,2.1322290897369385,0.07352514102541167,0.1742028976619921,1.0,0.0,6,6,0.0,14.069782719126685,0.8275862068965517,0,twitter_scrolling_01,39
3973,0,0.0,0.0,0,0,2.9870240688323975,0.0007520201583163136,0.009579122062635878,1.0,0.0,6,6,0.0,1330.0863697268474,0.9984894259818731,0,twitter_scrolling_01,40
964,0,0.0,0.0,0,0,2.533383846282959,0.0026307205049667277,0.021380079133246892,1.0,0.0,6,6,0.0,380.51872850393505,0.9937694704049844,0,twitter_scrolling_01,41
98,0,0.0,0.0,0,0,2.999880075454712,0.03092659871602796,0.22320509293679794,1.0,0.0,3,3,0.0,32.667972563918404,0.9587628865979382,0,twitter_scrolling_01,42
189,0,0.0,0.0,0,0,2.9360079765319824,0.015617063704957353,0.06545330374609883,1.0,0.0,4,4,0.0,64.37312211366915,0.9574468085106383,0,twitter_scrolling_01,43
1115,0,0.0,0.0,0,0,2.869022846221924,0.0025754244580089083,0.02061100058227345,1.0,0.0,7,7,0.0,388.6340610596005,0.9946140035906643,0,twitter_scrolling_01,44
