packet_count,total_bytes,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,window_duration,avg_inter_arrival,std_inter_arrival,tcp_ratio,udp_ratio,unique_src_ports,unique_dst_ports,bytes_per_second,packets_per_second,burst_ratio,label,file_source,window_id
25,0,0.0,0.0,0,0,2.5512568950653076,0.10630237062772115,0.2509789081399897,1.0,0.0,3,3,0.0,9.799091596128756,0.8333333333333334,0,twitter_scrolling_01,45
1967,0,0.0,0.0,0,0,2.7923479080200195,0.0014203193835300202,0.01689292584856798,1.0,0.0,6,5,0.0,704.4251163511884,0.9969481180061037,0,twitter_scrolling_01,46
2484,0,0.0,0.0,0,0,2.6137709617614746,0.001052666517020328,0.01579560973639682,1.0,0.0,8,9,0.0,950.3510584286164,0.9975835682641966,0,twitter_scrolling_01,47
184,0,0.0,0.0,0,0,2.7950570583343506,0.015273535837892626,0.0451259704445098,1.0,0.0,9,10,0.0,65.83049868386247,0.9453551912568307,0,twitter_scrolling_01,48
450,0,0.0,0.0,0,0,2.989917039871216,0.006659057995258832,0.0598964870623626,1.0,0.0,5,6,0.0,150.50584815536646,0.9866369710467706,0,twitter_scrolling_01,49
1299,0,0.0,0.0,0,0,2.470125913619995,0.0019030245867642489,0.019970700929843564,1.0,0.0,12,12,0.0,525.8841230875968,0.9938366718027735,0,twitter_scrolling_01,50
316,0,0.0,0.0,0,0,2.734333038330078,0.00868042234390501,0.047904470128841005,1.0,0.0,4,5,0.0,115.56748778231808,0.9777777777777777,0,twitter_scrolling_01,51
16,0,0.0,0.0,0,0,2.914621114730835,0.194308074315389,0.5947793494519029,1.0,0.0,4,4,0.0,5.4895642933258575,0.8666666666666667,0,twitter_scrolling_01,52
2118,0,0.0,0.0,0,0,2.6350059509277344,0.0012446886872592038,0.018905552664439516,1.0,0.0,7,7,0.0,803.793251113643,0.997638167217761,0,twitter_scrolling_01,53
128,0,0.0,0.0,0,0,2.616621971130371,0.020603322607325756,0.09247860639617365,1.0,0.0,5,5,0.0,48.91803302588049,0.952755905511811,0,twitter_scrolling_01,54
627,0,0.0,0.0,0,0,2.991895914077759,0.004779386444213672,0.044157583280171,1.0,0.0,8,8,0.0,209.56611393122964,0.9904153354632588,0,twitter_scrolling_01,55
1638,0,0.0,0.0,0,0,2.9623758792877197,0.0018096370673718507,0.02144592599253467,1.0,0.0,8,8,0.0,552.9345588628828,0.996334758704948,0,twitter_scrolling_01,56
3792,0,0.0,0.0,0,0,2.9918599128723145,0.0007892007156086295,0.012961555819198533,1.0,0.0,6,6,0.0,1267.439021354284,0.9981535214982854,0,twitter_scrolling_01,57
862,0,0.0,0.0,0,0,2.943171977996826,0.0034183182090555472,0.04616219250842388,1.0,0.0,4,4,0.0,292.8812880947216,0.9941927990708479,0,twitter_scrolling_01,58
3331,0,0.0,0.0,0,0,2.9334399700164795,0.0008809129039088527,0.010141858415754539,1.0,0.0,6,7,0.0,1135.5269015378171,0.9981981981981982,0,twitter_scrolling_01,59
5128,0,0.0,0.0,0,0,2.995779037475586,0.0005843142261508848,0.007713169870111992,1.0,0.0,9,9,0.0,1711.7417325682154,0.9982445874780573,0,twitter_scrolling_01,60
4858,0,0.0,0.0,0,0,2.954166889190674,0.0006082287192074684,0.012029077961975292,1.0,0.0,7,7,0.0,1644.456857794822,0.9993823347745522,0,twitter_scrolling_01,61
4030,0,0.0,0.0,0,0,2.9785358905792236,0.0007392742344450791,0.014055354727171959,1.0,0.0,8,8,0.0,1353.0137450236675,0.998758997269794,0,twitter_scrolling_01,62
3630,0,0.0,0.0,0,0,2.3041059970855713,0.0006349148517733732,0.01033946212856967,1.0,0.0,6,6,0.0,1575.4483537612991,0.9986222099751998,0,twitter_scrolling_01,63
1647,0,0.0,0.0,0,0,2.2843780517578125,0.0013878359974227293,0.016642191789042794,1.0,0.0,5,5,0.0,720.9839889385407,0.9963547995139733,0,twitter_scrolling_01,64
821,0,0.0,0.0,0,0,2.8846211433410645,0.003517830662611054,0.03985285511300324,1.0,0.0,9,9,0.0,284.6127651442957,0.9951219512195122,0,twitter_scrolling_01,65
739,0,0.0,0.0,0,0,2.0726749897003174,0.0028085026960708906,0.028879570462178282,1.0,0.0,5,5,0.0,356.54408128254113,0.9932249322493225,0,twitter_scrolling_01,66
780,0,0.0,0.0,0,0,2.999626874923706,0.003850612162931587,0.03890946623598459,1.0,0.0,5,5,0.0,260.0323415290907,0.9922978177150192,0,twitter_scrolling_01,67
758,0,0.0,0.0,0,0,2.8100650310516357,0.003712107042340338,0.07346607433682899,1.0,0.0,4,4,0.0,269.74464705406723,0.9960369881109643,0,twitter_scrolling_01,68
3035,0,0.0,0.0,0,0,2.9782440662384033,0.0009816229618452219,0.02112017959909819,1.0,0.0,7,7,0.0,1019.0568444020375,0.997363216875412,0,twitter_scrolling_01,69
1427,0,0.0,0.0,0,0,2.839940071105957,0.0019915428268625223,0.026812689652064632,1.0,0.0,5,5,0.0,502.47539182905496,0.9957924263674615,0,twitter_scrolling_01,70
45,0,0.0,0.0,0,0,2.359626054763794,0.053627864880995316,0.20022800034733987,1.0,0.0,4,4,0.0,19.070818407497473,0.9090909090909091,0,twitter_scrolling_01,71
1543,0,0.0,0.0,0,0,2.7624850273132324,0.0017914948296454166,0.03841813435959396,1.0,0.0,5,5,0.0,558.5550635547544,0.9974059662775616,0,twitter_scrolling_01,72
1943,0,0.0,0.0,0,0,2.7790310382843018,0.001431014952772555,0.016466263240630098,1.0,0.0,8,8,0.0,699.1645552831088,0.9953656024716787,0,twitter_scrolling_01,73
180,0,0.0,0.0,0,0,2.9652609825134277,0.016565703812924177,0.08263741863938287,1.0,0.0,5,4,0.0,60.7029199323385,0.9664804469273743,0,twitter_scrolling_01,74
1434,0,0.0,0.0,0,0,2.806427001953125,0.0019584277752638696,0.026797170106071945,1.0,0.0,7,6,0.0,510.96999815139026,0.9958129797627355,0,twitter_scrolling_01,75
1525,0,0.0,0.0,0,0,2.9423298835754395,0.001930662653264724,0.016616430294732573,1.0,0.0,7,6,0.0,518.2967445332341,0.9954068241469817,0,twitter_scrolling_01,76
2812,0,0.0,0.0,0,0,2.9066169261932373,0.0010340152707909063,0.013992593649717153,1.0,0.0,7,6,0.0,967.44774815677,0.9967982924226254,0,twitter_scrolling_01,77
3101,0,0.0,0.0,0,0,2.9814929962158203,0.0009617719342631679,0.012325676285583642,1.0,0.0,6,5,0.0,1040.0829396332176,0.9980645161290322,0,twitter_scrolling_01,78
2724,0,0.0,0.0,0,0,2.8776650428771973,0.0010567995016074908,0.019202551816674535,1.0,0.0,8,8,0.0,946.6007889773172,0.9981637899375688,0,twitter_scrolling_01,79
3239,0,0.0,0.0,0,0,2.9833788871765137,0.0009213646964720549,0.012910945195013937,1.0,0.0,8,8,0.0,1085.6817462650235,0.9978381717109327,0,twitter_scrolling_01,80
2583,0,0.0,0.0,0,0,2.9557480812072754,0.0011447513869896496,0.015378968875181838,1.0,0.0,7,6,0.0,873.8904429720457,0.9976762199845082,0,twitter_scrolling_01,81
1741,0,0.0,0.0,0,0,2.907514810562134,0.0016709855233115712,0.023471500308251562,1.0,0.0,7,7,0.0,598.7931664786252,0.9971264367816092,0,twitter_scrolling_01,82
983,0,0.0,0.0,0,0,2.8825528621673584,0.002935389880007493,0.027220122905181478,1.0,0.0,7,7,0.0,341.017163258853,0.9938900203665988,0,twitter_scrolling_01,83
1783,0,0.0,0.0,0,0,2.72092604637146,0.0015268945265833108,0.025292047529061945,1.0,0.0,6,6,0.0,655.2916064652885,0.9966329966329966,0,twitter_scrolling_01,84
373,0,0.0,0.0,0,0,2.998189926147461,0.008059650339106078,0.04996227477577761,1.0,0.0,8,8,0.0,124.40839612828938,0.9811827956989247,0,twitter_scrolling_01,85
37,0,0.0,0.0,0,0,2.8209190368652344,0.0783588621351454,0.18363496386169453,1.0,0.0,4,4,0.0,13.116292781347068,0.8055555555555556,0,twitter_scrolling_01,86
1059,0,0.0,0.0,0,0,2.9952340126037598,0.002831034038377845,0.03121536431651375,1.0,0.0,5,5,0.0,353.56169018640725,0.9924385633270322,0,twitter_scrolling_01,87
1276,0,0.0,0.0,0,0,2.3966500759124756,0.001879725549735275,0.032134202781881414,1.0,0.0,4,4,0.0,532.4098051795021,0.9968627450980392,0,twitter_scrolling_01,88
3264,0,0.0,0.0,0,0,2.4731152057647705,0.0007579268175803771,0.010954246818820998,1.0,0.0,6,6,0.0,1319.7929447005529,0.9990806006742262,0,twitter_scrolling_01,89
55,0,0.0,0.0,0,0,2.381649971008301,0.04410462909274631,0.1046553409109479,1.0,0.0,5,5,0.0,23.09323396364373,0.8888888888888888,0,twitter_scrolling_01,90
108,0,0.0,0.0,0,0,2.98602294921875,0.027906756534754672,0.10056413746757586,1.0,0.0,4,4,0.0,36.16850969891462,0.9252336448598131,0,twitter_scrolling_01,91
1053,0,0.0,0.0,0,0,2.803286075592041,0.0026647206041749438,0.028967305459223516,1.0,0.0,6,6,0.0,375.6305891034012,0.9952471482889734,0,twitter_scrolling_01,92
2164,0,0.0,0.0,0,0,2.7409751415252686,0.0012672099590962868,0.015297446503912182,1.0,0.0,6,6,0.0,789.5000458835976,0.9967637540453075,0,twitter_scrolling_01,93
3111,0,0.0,0.0,0,0,2.776473045349121,0.0008927566062215823,0.011611282298213144,1.0,0.0,8,8,0.0,1120.4862965305015,0.9977491961414791,0,twitter_scrolling_01,94
47,0,0.0,0.0,0,0,2.895275831222534,0.06294077893962031,0.14859714648068392,1.0,0.0,5,5,0.0,16.23334104928931,0.8478260869565217,0,web_browsing_01,0
2336,0,0.0,0.0,0,0,2.7948031425476074,0.0011969178340674978,0.017778681325187735,1.0,0.0,7,7,0.0,835.8370449915178,0.9982869379014989,0,web_browsing_01,1
2606,0,0.0,0.0,0,0,2.9900920391082764,0.0011478280380454037,0.025689577736376947,1.0,0.0,7,7,0.0,871.5450781833382,0.9988483685220729,0,web_browsing_01,2
947,0,0.0,0.0,0,0,2.952415943145752,0.0031209470857777506,0.029731867834791936,1.0,0.0,10,9,0.0,320.75426302941133,0.9947145877378436,0,web_browsing_01,3
739,0,0.0,0.0,0,0,2.7562811374664307,0.0037347982892499063,0.026810596602204383,1.0,0.0,7,7,0.0,268.1148849276267,0.9905149051490515,0,web_browsing_01,4
294,0,0.0,0.0,0,0,2.8723111152648926,0.009803109608412602,0.0637047765388499,1.0,0.0,4,3,0.0,102.35660003456363,0.9795221843003413,0,web_browsing_01,5
517,0,0.0,0.0,0,0,2.751478910446167,0.005332323469856913,0.06040043329008098,1.0,0.0,4,3,0.0,187.89895064693252,0.9922480620155039,0,web_browsing_01,6
671,0,0.0,0.0,0,0,2.400393009185791,0.0035826761331131207,0.029506155845920354,1.0,0.0,5,4,0.0,279.53755798830707,0.9925373134328358,0,web_browsing_01,7
1065,0,0.0,0.0,0,0,2.9565160274505615,0.0027786804769272195,0.021721456694250768,1.0,0.0,6,6,0.0,360.221284143811,0.9924812030075187,0,web_browsing_01,8
1791,0,0.0,0.0,0,0,2.3886301517486572,0.0013344302523735515,0.015473298713815411,1.0,0.0,6,6,0.0,749.8021402303965,0.9966480446927374,0,web_browsing_01,9
456,0,0.0,0.0,0,0,2.8404641151428223,0.006242778275039169,0.07306344597876313,1.0,0.0,5,4,0.0,160.53714516899353,0.989010989010989,0,web_browsing_01,10
1645,0,0.0,0.0,0,0,2.946357011795044,0.0017921879633789805,0.014260726217372195,1.0,0.0,6,6,0.0,558.3165900855298,0.9981751824817519,0,web_browsing_01,11
130,0,0.0,0.0,0,0,2.9566991329193115,0.022920148317203966,0.10213832542698982,1.0,0.0,6,6,0.0,43.967950121338134,0.9612403100775194,0,web_browsing_01,12
196,0,0.0,0.0,0,0,2.927386999130249,0.015012241021180765,0.07903059002851931,1.0,0.0,7,7,0.0,66.95390806143268,0.9743589743589743,0,web_browsing_01,13
1838,0,0.0,0.0,0,0,2.971161127090454,0.0016173985449594197,0.016534684359364345,1.0,0.0,6,5,0.0,618.6133707934864,0.9961894393032118,0,web_browsing_01,14
1308,0,0.0,0.0,0,0,2.7166130542755127,0.0020785103705244935,0.019225762946302596,1.0,0.0,9,9,0.0,481.4818945014705,0.9969395562356542,0,web_browsing_01,15
435,0,0.0,0.0,0,0,2.995802879333496,0.006902771611367503,0.044207780471467735,1.0,0.0,6,6,0.0,145.20314504029668,0.9792626728110599,0,web_browsing_01,16
79,0,0.0,0.0,0,0,2.9345078468322754,0.03762189547220866,0.08143117805474151,1.0,0.0,10,10,0.0,26.921038935124482,0.8974358974358975,0,web_browsing_01,17
970,0,0.0,0.0,0,0,2.9273641109466553,0.003021015594372193,0.03019457731472123,1.0,0.0,7,6,0.0,331.35611534375204,0.9927760577915377,0,web_browsing_01,18
832,0,0.0,0.0,0,0,2.9870059490203857,0.003594471659470982,0.042533408616621485,1.0,0.0,5,4,0.0,278.53978672953815,0.9915764139590855,0,web_browsing_01,19
305,0,0.0,0.0,0,0,2.7009849548339844,0.008884818930374948,0.04863297168671926,1.0,0.0,5,5,0.0,112.92176931757355,0.9802631578947368,0,web_browsing_01,20
100,0,0.0,0.0,0,0,2.9393458366394043,0.02969036198625661,0.10691966886166658,1.0,0.0,7,6,0.0,34.021175308289486,0.9292929292929293,0,web_browsing_01,21
367,0,0.0,0.0,0,0,2.9758338928222656,0.008130693696235699,0.02879043822061855,1.0,0.0,4,4,0.0,123.32677602913483,0.994535519125683,0,web_browsing_01,22
158,0,0.0,0.0,0,0,2.6844871044158936,0.017098643977171295,0.019787490509982023,1.0,0.0,5,5,0.0,58.85668057041331,0.9936305732484076,0,web_browsing_01,23
399,0,0.0,0.0,0,0,2.99285888671875,0.007519745946529523,0.05727235183651696,1.0,0.0,5,4,0.0,133.31734475374734,0.9949748743718593,0,web_browsing_01,24
1015,0,0.0,0.0,0,0,2.9431281089782715,0.002902493204120583,0.014688822809028937,1.0,0.0,4,4,0.0,344.8711583106604,0.995069033530572,0,web_browsing_01,25
11,0,0.0,0.0,0,0,1.9951198101043701,0.19951198101043702,0.37088330693781685,1.0,0.0,5,5,0.0,5.513453349663528,0.7,0,web_browsing_01,26
94,0,0.0,0.0,0,0,2.8632850646972656,0.030788011448357695,0.09981019645538264,1.0,0.0,4,4,0.0,32.829424201931005,0.9139784946236559,0,web_browsing_01,27
117,0,0.0,0.0,0,0,1.953545093536377,0.01684090597876187,0.08059228300682164,1.0,0.0,5,5,0.0,59.891118145730864,0.9568965517241379,0,web_browsing_01,28
31,0,0.0,0.0,0,0,2.9978067874908447,0.09992689291636149,0.1764842013363669,1.0,0.0,7,7,0.0,10.340893258817026,0.7,0,web_browsing_01,29
2242,0,0.0,0.0,0,0,2.887826919555664,0.0012886331635679,0.027618038792412418,1.0,0.0,5,5,0.0,776.3623175674828,0.998661311914324,0,web_browsing_01,30
733,0,0.0,0.0,0,0,2.9886820316314697,0.004082898950316215,0.03481004929110246,1.0,0.0,9,9,0.0,245.25860972900753,0.994535519125683,0,web_browsing_01,31
47,0,0.0,0.0,0,0,2.4281768798828125,0.052786453910495926,0.15789582082778986,1.0,0.0,6,6,0.0,19.35608578987388,0.8913043478260869,0,web_browsing_01,32
1527,0,0.0,0.0,0,0,2.9981589317321777,0.00196471751751781,0.01937668831535238,1.0,0.0,6,6,0.0,509.31255973070785,0.9960681520314548,0,web_browsing_01,33
1776,0,0.0,0.0,0,0,2.3014140129089355,0.0012965712748782736,0.018125953800895513,1.0,0.0,6,7,0.0,771.6994812920149,0.9971830985915493,0,web_browsing_01,34
761,0,0.0,0.0,0,0,2.926833152770996,0.0038510962536460473,0.05709142566787404,1.0,0.0,3,3,0.0,260.00798825157455,0.9947368421052631,0,web_browsing_01,35
897,0,0.0,0.0,0,0,2.8881688117980957,0.0032234026917389463,0.030647325631092275,1.0,0.0,6,5,0.0,310.57741373557457,0.9910714285714286,0,web_browsing_01,36
97,0,0.0,0.0,0,0,2.94235897064209,0.030649572610855103,0.1256300340675903,1.0,0.0,4,4,0.0,32.96674571927993,0.9166666666666666,0,web_browsing_01,37
412,0,0.0,0.0,0,0,2.9993200302124023,0.007297615645285651,0.041856775219864,1.0,0.0,5,5,0.0,137.36446789601956,0.9805352798053528,0,web_browsing_01,38
836,0,0.0,0.0,0,0,2.9970600605010986,0.003589293485630058,0.03025565008922568,1.0,0.0,6,6,0.0,278.9400222630919,0.9928143712574851,0,web_browsing_01,39
2429,0,0.0,0.0,0,0,2.9415700435638428,0.0012115197872997704,0.0207873337951982,1.0,0.0,6,6,0.0,825.7495024858081,0.9975288303130149,0,web_browsing_01,40
1462,0,0.0,0.0,0,0,2.9572761058807373,0.002024145178563133,0.03087956940393156,1.0,0.0,6,6,0.0,494.3738587995613,0.9945242984257358,0,web_browsing_01,41
3293,0,0.0,0.0,0,0,2.2423250675201416,0.000681143702162862,0.012046461594047047,1.0,0.0,6,6,0.0,1468.5649497027803,0.9984811664641555,0,web_browsing_01,42
2076,0,0.0,0.0,0,0,2.9423329830169678,0.0014179917990443218,0.018634086031630078,1.0,0.0,6,6,0.0,705.5625627631515,0.9971084337349397,0,web_browsing_01,43
1098,0,0.0,0.0,0,0,2.1510109901428223,0.0019608122061466017,0.02381415733890133,1.0,0.0,5,5,0.0,510.45764295564817,0.9972652689152234,0,web_browsing_01,44
2051,0,0.0,0.0,0,0,2.679551839828491,0.0013070984584529226,0.02225791444362585,1.0,0.0,8,8,0.0,765.4265051021656,0.9975609756097561,0,web_browsing_01,45
1185,0,0.0,0.0,0,0,2.9840009212493896,0.0025202710483525253,0.018366919152822677,1.0,0.0,8,8,0.0,397.11783986442106,0.9940878378378378,0,web_browsing_01,46
1730,0,0.0,0.0,0,0,2.99713397026062,0.0017334493755122153,0.023530569576334367,1.0,0.0,4,4,0.0,577.218108087963,0.9965297860034702,0,web_browsing_01,47
4111,0,0.0,0.0,0,0,2.939937114715576,0.0007153131665974638,0.015252304376352567,1.0,0.0,3,3,0.0,1398.3292293643901,0.9985401459854014,0,web_browsing_01,48
1921,0,0.0,0.0,0,0,2.856610059738159,0.0014878177394469579,0.02360562875235601,1.0,0.0,5,5,0.0,672.4754026022304,0.9963541666666667,0,web_browsing_01,49
2294,0,0.0,0.0,0,0,2.8176469802856445,0.0012288037419475118,0.011917693436246457,1.0,0.0,7,7,0.0,814.1545112111387,0.9973833406018316,0,web_browsing_01,50
3206,0,0.0,0.0,0,0,2.9603757858276367,0.0009236741921459085,0.014960401532862308,1.0,0.0,5,5,0.0,1082.970619928812,0.9981279251170047,0,web_browsing_01,51
407,0,0.0,0.0,0,0,2.807413101196289,0.00691481059407953,0.04690199063675654,1.0,0.0,4,4,0.0,144.973320750897,0.9827586206896551,0,web_browsing_01,52
1963,0,0.0,0.0,0,0,2.660100221633911,0.0013558105105167743,0.024777816313973935,1.0,0.0,5,5,0.0,737.9421211409351,0.9979612640163099,0,web_browsing_01,53
3773,0,0.0,0.0,0,0,2.829166889190674,0.0007500442442181001,0.010344387470288787,1.0,0.0,6,6,0.0,1333.6081425296632,0.999204665959703,0,web_browsing_01,54
2228,0,0.0,0.0,0,0,2.930453062057495,0.0013158747472193511,0.013380425151030764,1.0,0.0,3,3,0.0,760.2919933601335,0.9955096542433768,0,web_browsing_01,55
251,0,0.0,0.0,0,0,2.8955419063568115,0.011582167625427246,0.062049081389729054,1.0,0.0,5,5,0.0,86.68498267939411,0.96,0,web_browsing_01,56
679,0,0.0,0.0,0,0,2.886810064315796,0.0042578319532681356,0.026375375420640307,1.0,0.0,8,8,0.0,235.20771539257123,0.9852507374631269,0,web_browsing_01,57
3800,0,0.0,0.0,0,0,2.66512393951416,0.0007015330190876968,0.01549596737339082,1.0,0.0,5,5,0.0,1425.8248720292995,0.9986838641747828,0,web_browsing_01,58
609,0,0.0,0.0,0,0,2.8976669311523438,0.004765899557816355,0.029119828449288343,1.0,0.0,8,8,0.0,210.16908239271413,0.9819078947368421,0,web_browsing_01,59
772,0,0.0,0.0,0,0,2.3499059677124023,0.003047867662402597,0.030342502120763108,1.0,0.0,4,4,0.0,328.5237837629436,0.9909208819714657,0,web_browsing_01,60
984,0,0.0,0.0,0,0,2.9893429279327393,0.0030410406184463268,0.026533968143902555,1.0,0.0,4,4,0.0,329.1693270803423,0.9898270600203459,0,web_browsing_01,61
557,0,0.0,0.0,0,0,2.791085958480835,0.005019938774246106,0.04441896745304831,1.0,0.0,6,6,0.0,199.56390031898928,0.9892086330935251,0,web_browsing_01,62
1888,0,0.0,0.0,0,0,2.3084769248962402,0.0012233582007929202,0.01310900123622796,1.0,0.0,7,7,0.0,817.8552618995143,0.9973502914679385,0,web_browsing_01,63
188,0,0.0,0.0,0,0,2.941895008087158,0.015732058866776248,0.06120227955580191,1.0,0.0,10,10,0.0,63.90438798230226,0.9518716577540107,0,web_browsing_01,64
523,0,0.0,0.0,0,0,2.9359560012817383,0.005624436784064633,0.03243415577190791,1.0,0.0,8,8,0.0,178.13618452445337,0.9885057471264368,0,web_browsing_01,65
1504,0,0.0,0.0,0,0,2.803882122039795,0.0018655237006252794,0.016756433398880926,1.0,0.0,3,3,0.0,536.3991546498594,0.9946773120425815,0,web_browsing_01,66
648,0,0.0,0.0,0,0,2.9978511333465576,0.004633463884616009,0.023404021022630863,1.0,0.0,4,4,0.0,216.15482930155554,0.9891808346213292,0,web_browsing_01,67
1770,0,0.0,0.0,0,0,2.9587209224700928,0.0016725386786150891,0.006895116859226152,1.0,0.0,5,5,0.0,598.2314812315292,0.9994347088750707,0,web_browsing_01,68
1212,0,0.0,0.0,0,0,2.999528169631958,0.002476901874179982,0.018065937247920424,1.0,0.0,6,6,0.0,404.06354981780765,0.9958711808422791,0,web_browsing_01,69
844,0,0.0,0.0,0,0,2.2099690437316895,0.002621552839539371,0.034813955205158065,1.0,0.0,4,4,0.0,381.90580198121063,0.9988137603795967,0,web_browsing_01,70
790,0,0.0,0.0,0,0,2.9984121322631836,0.00380026886218401,0.017238853133647557,1.0,0.0,5,5,0.0,263.47278664581467,0.9936628643852978,0,web_browsing_01,71
2951,0,0.0,0.0,0,0,2.943608045578003,0.0009978332357891534,0.005391489977015229,1.0,0.0,5,5,0.0,1002.511188414878,0.9989830508474576,0,web_browsing_01,72
967,0,0.0,0.0,0,0,2.97918701171875,0.003084044525588768,0.03413844784757594,1.0,0.0,9,9,0.0,324.5851959599271,0.9937888198757764,0,web_browsing_01,73
1112,0,0.0,0.0,0,0,2.961099147796631,0.002665255758592827,0.01782716209709555,1.0,0.0,6,6,0.0,375.53622641357515,0.9954995499549955,0,web_browsing_01,74
256,0,0.0,0.0,0,0,2.967360019683838,0.011636705959544462,0.03650010311009623,1.0,0.0,7,7,0.0,86.27197182068791,0.9725490196078431,0,web_browsing_01,75
153,0,0.0,0.0,0,0,2.826817035675049,0.018597480497862164,0.047573572544509765,1.0,0.0,4,4,0.0,54.124479253204775,0.9539473684210527,0,web_browsing_01,76
452,0,0.0,0.0,0,0,2.686147928237915,0.005955982102523094,0.029570524107046,1.0,0.0,7,7,0.0,168.27070290820032,0.9866962305986696,0,web_browsing_01,77
309,0,0.0,0.0,0,0,2.9392800331115723,0.009543116990621988,0.042839630743224624,1.0,0.0,5,5,0.0,105.12778521238322,0.9772727272727273,0,web_browsing_01,78
465,0,0.0,0.0,0,0,2.2855048179626465,0.004925656935264324,0.022652540823265167,1.0,0.0,5,5,0.0,203.4561451568114,0.9827586206896551,0,web_browsing_01,79
475,0,0.0,0.0,0,0,2.9768412113189697,0.0062802557200822146,0.0531706335773921,1.0,0.0,8,8,0.0,159.56511156654489,0.989451476793249,0,web_browsing_01,80
266,0,0.0,0.0,0,0,2.5589640140533447,0.009656467977559792,0.06481054729247782,1.0,0.0,8,8,0.0,103.94831601350332,0.9849056603773585,0,web_browsing_01,81
1140,0,0.0,0.0,0,0,2.9371941089630127,0.002578748120248475,0.02520678132988784,1.0,0.0,6,7,0.0,388.12552310425315,0.9938542581211589,0,web_browsing_01,82
795,0,0.0,0.0,0,0,2.901331901550293,0.0036540704049751803,0.03378295858005658,1.0,0.0,4,4,0.0,274.0120837520178,0.9937027707808564,0,web_browsing_01,83
1298,0,0.0,0.0,0,0,2.7234530448913574,0.0020998095951359733,0.021702962609332205,1.0,0.0,6,6,0.0,476.60083673363977,0.9946029298380878,0,web_browsing_01,84
421,0,0.0,0.0,0,0,2.9942851066589355,0.0071292502539498466,0.026416628093516033,1.0,0.0,6,6,0.0,140.60117357019405,0.9809523809523809,0,web_browsing_01,85
410,0,0.0,0.0,0,0,2.9064781665802,0.007106303585770661,0.015507805832000815,1.0,0.0,3,3,0.0,141.06419401815472,0.9975550122249389,0,web_browsing_01,86
24,0,0.0,0.0,0,0,2.8979709148406982,0.12599873542785645,0.18754487766949704,1.0,0.0,3,3,0.0,8.281656616046225,0.6521739130434783,0,web_browsing_01,87
151,0,0.0,0.0,0,0,2.99524188041687,0.019968279202779136,0.022774963719265746,1.0,0.0,3,3,0.0,50.413290822103555,0.98,0,web_browsing_01,88
2489,0,0.0,0.0,0,0,2.9991180896759033,0.0012054333157861348,0.0028376435362754333,1.0,0.0,3,3,0.0,829.9106355858669,1.0,0,web_browsing_01,89
2533,0,0.0,0.0,0,0,2.9999849796295166,0.0011848281910069181,0.010640761179004993,1.0,0.0,4,4,0.0,844.3375607543252,0.9980252764612955,0,web_browsing_01,90
2536,0,0.0,0.0,0,0,2.999013900756836,0.0011830429588784363,0.016303242127577514,1.0,0.0,5,5,0.0,845.6112855495638,0.9968441814595661,0,web_browsing_01,91
1352,0,0.0,0.0,0,0,2.062530994415283,0.0015266698700335183,0.025315582292914415,1.0,0.0,3,3,0.0,655.5053008467808,0.997039230199852,0,web_browsing_01,92
374,0,0.0,0.0,0,0,2.6411750316619873,0.0070808982082090815,0.05872442489481131,1.0,0.0,5,5,0.0,141.60364062076437,0.9839142091152815,0,web_browsing_01,93
101,0,0.0,0.0,0,0,1.9607069492340088,0.019607069492340087,0.06898149107214727,1.0,0.0,5,5,0.0,51.512032453119915,0.95,0,web_browsing_01,94
